date,score_telegram,score_headlines,score_truth,score_telegram_zscore,score_headlines_zscore,score_truth_zscore,score_telegram_deviation,score_headlines_deviation,score_truth_deviation
2022-07-19,3.129251700680272,3.074074074074074,0.0,0.6829492441026781,0.09664137071616168,-0.6898148161794333,0.7992424028166449,-0.08147374786931239,-100.0
2022-07-27,3.140939597315436,2.1818181818181817,2.0,0.7204747318030158,-1.0039733470528884,0.55579090378246,1.503220927829758,-30.668532240875408,58.490566037735825
2022-07-31,3.2533333333333334,1.9130434782608696,9.0,1.081329202901389,-1.3355120873029254,4.915410923649087,5.416309455938148,-36.202794770518324,613.2075471698112
2022-08-02,3.0844155844155843,3.4285714285714284,0.0,0.5389971557209667,0.5339206413338381,-0.6898148161794333,0.9637928191900622,12.281768555805158,-100.0
2022-08-05,3.1597222222222223,5.379310344827586,2.0,0.7807787524425484,2.940194424887208,0.55579090378246,3.6677559120113066,73.42260759014204,68.0
2022-08-07,3.1171875,3.967741935483871,0.0,0.6442155841146252,1.1989977794567273,-0.6898148161794333,3.293907382995415,23.291592329196632,-100.0
2022-08-09,3.1181102362204722,3.6923076923076925,0.0,0.647178146821401,0.8592443696464154,-0.6898148161794333,2.60151165339833,11.000835931147304,-100.0
2022-08-10,3.01010101010101,3.625,0.0,0.3004007057825444,0.7762190431499763,-0.6898148161794333,0.6444208307567277,2.320666425370541,-100.0
2022-08-11,3.349056603773585,1.6206896551724137,0.0,1.3886610111529016,-1.6961361227168859,-0.6898148161794333,12.344110704332314,-54.343396811587105,-100.0
2022-08-12,2.5764705882352943,4.037037037037037,0.0,-1.091825249849007,1.284474613289552,-0.6898148161794333,-12.889458506811863,10.470652611409918,-100.0
2022-08-14,2.611111111111111,3.526315789473684,1.0,-0.98060741864413,0.6544901809935432,-0.0670119561984867,-10.470547087029933,-6.768001429590953,133.33333333333326
2022-08-17,2.6,3.6285714285714286,0.0,-1.0162810626155057,0.7806244686375424,-0.6898148161794333,-10.41314142721984,-5.773324262140017,-100.0
2022-08-18,3.152542372881356,4.814814814814815,0.0,0.7577269274186719,2.2438783861372897,-0.6898148161794333,8.938033148633568,28.313831106197995,-100.0
2022-08-19,2.5693430656934306,4.709677419354839,0.0,-1.114709072989083,2.114189396873694,-0.6898148161794333,-11.647879126483716,28.62662858393526,-100.0
2022-08-21,2.9926470588235294,3.1714285714285713,0.0,0.24436256184355232,0.21673000622907576,-0.6898148161794333,3.3481655611344996,-12.343343704497695,-100.0
2022-08-23,2.8137931034482757,3.6470588235294117,1.0,-0.32987094758006935,0.8034290241025905,-0.0670119561984867,-2.3502305601108238,3.615572547943317,55.555555555555515
2022-08-24,2.676258992805755,3.7037037037037037,2.0,-0.7714418083083665,0.8733015677833783,0.55579090378246,-6.04407063780392,2.4993031351402,64.70588235294119
2022-08-27,2.8846153846153846,4.388888888888889,1.0,-0.10248695165641923,1.718490605768291,-0.0670119561984867,0.9193275079917131,24.683814237828564,-26.315789473684216
2022-08-28,3.0431654676258995,4.0,0.0,0.40655837750900703,1.2387887193444214,-0.6898148161794333,5.89890006373161,14.943919265907216,-100.0
2022-08-29,3.3157894736842106,2.6956521739130435,0.0,1.2818526332247013,-0.3701492848101704,-0.6898148161794333,14.076677471859728,-23.123884083083755,-100.0
2022-08-30,2.9448275862068964,3.0833333333333335,2.0,0.09083202615132768,0.1080628442024446,0.55579090378246,-0.1983885624156256,-11.116598412636714,33.33333333333333
2022-08-31,2.8115942028985508,2.25,2.0,-0.33693079916061086,-0.9198697695629892,0.55579090378246,-5.8978888860920335,-31.74059554849748,33.33333333333333
2022-09-02,2.8857142857142857,2.9310344827586206,8.0,-0.09895878906584363,-0.07980070245123845,4.29260806366814,-3.6201300224481847,-9.530011446413356,401.4925373134329
2022-09-05,2.7153284671532845,2.72972972972973,2.0,-0.6460042616863363,-0.3281139675845097,0.55579090378246,-9.343974734442465,-15.246286365555253,19.999999999999996
2022-09-06,2.825503355704698,2.9655172413793105,1.0,-0.29227368429711453,-0.03726555981266843,-0.0670119561984867,-6.253409051680646,-7.438881921411698,-40.0
2022-09-07,3.0617283950617282,4.0,0.0,0.4661570313061085,1.2387887193444214,-0.6898148161794333,1.7592827952214933,25.55675909201019,-100.0
2022-09-11,3.769230769230769,4.2894736842105265,2.0,2.7376839337569585,1.595860048336625,0.55579090378246,25.199862311001553,37.48859061813987,15.068493150684914
2022-09-13,3.089171974522293,2.2916666666666665,0.0,0.5542681547739797,-0.8684731388747177,-0.6898148161794333,4.441725494531458,-27.282553214448583,-100.0
2022-09-14,3.080745341614907,2.380952380952381,1.3333333333333333,0.5272133715745784,-0.7583375016855639,0.14058899712849546,4.334748640118577,-22.18603272736113,-40.42553191489362
2022-09-15,2.829113924050633,3.380952380952381,2.0,-0.2806814926234666,0.4751816348329564,0.55579090378246,-3.348373649567935,8.00765789524281,-4.54545454545455
2022-09-17,2.939189189189189,3.466666666666667,2.0,0.0727292310512212,0.580911846534544,0.55579090378246,0.18476830184976512,7.136593641637658,31.24999999999999
2022-09-18,2.81203007518797,4.136363636363637,0.0,-0.33553137540233485,1.4069958743242201,-0.6898148161794333,-4.160459060581539,21.054103613776057,-100.0
2022-09-19,3.068027210884354,3.076923076923077,2.0,0.48638018548489376,0.10015567025040283,0.55579090378246,4.2688836635308185,-12.316354218765637,11.627906976744182
2022-09-21,2.576923076923077,3.1379310344827585,9.0,-1.0903724770175935,0.1754101533801795,4.915410923649087,-12.342153951465892,-10.109729134158691,402.3255813953488
2022-09-22,2.8742138364779874,1.8,0.0,-0.13588245290683612,-1.4749533809963233,-0.6898148161794333,0.037842730751124085,-49.17548521348804,-100.0
2022-09-23,2.452830188679245,3.236842105263158,0.0,-1.4887885733307098,0.29741885200134016,-0.6898148161794333,-13.71231923038991,-8.900325980894333,-100.0
2022-09-25,2.978723404255319,4.407407407407407,0.0,0.19965888721734404,1.7413335527408556,-0.6898148161794333,4.856360771447195,19.97352646616328,-100.0
2022-09-26,2.72,5.266666666666667,2.0,-0.6310057077246471,2.8012462922678805,0.55579090378246,-4.523237273544308,38.12013151890933,32.38770685579195
2022-09-28,2.9419354838709677,4.255813953488372,4.75,0.08154656153586415,1.5543401263607866,2.2684987687300633,2.632709456951787,10.363342251841097,247.25848563968663
2022-09-30,3.024390243902439,3.744186046511628,0.0,0.3462781193155781,0.9232373123280557,-0.6898148161794333,1.4552447998676514,-1.4383135485170546,-100.0
2022-10-01,2.8364779874213837,5.0,0.4,-0.25703822488509337,2.4723078558629417,-0.4406936721870547,-5.230934818517992,31.160354307804678,-72.54901960784315
2022-10-02,2.6620689655172414,2.4523809523809526,0.0,-0.8170007066374758,-0.6702289919342408,-0.6898148161794333,-12.06114391539815,-35.09585433142758,-100.0
2022-10-06,3.0547945205479454,4.068965517241379,0.0,0.44389493993888895,1.3238590046215604,-0.6898148161794333,0.24957946829630615,4.7616667329792275,-100.0
2022-10-07,2.9424460431654675,5.333333333333333,1.0,0.0831857774807079,2.883480901369115,-0.0670119561984867,-5.316223935841072,35.589867313246486,-0.47393364928911985
2022-10-09,3.1857142857142855,4.069767441860465,0.0,0.8642295981613014,1.3248481939852486,-0.6898148161794333,1.9056807254002914,7.89258127309274,-100.0
2022-10-10,4.415584415584416,3.3333333333333335,2.0,4.8128850211228045,0.4164426283320747,0.55579090378246,40.471926922565,-9.294147617140174,122.81167108753309
2022-10-13,3.2364864864864864,3.263157894736842,1.25,1.0272402454204648,0.3298798819097221,0.08868875879674996,3.0958507040828462,-7.579152776226398,123.88059701492529
2022-10-14,3.0548780487804876,2.6666666666666665,2.0,0.4441631180175232,-0.4059034626802726,0.55579090378246,-2.6912006294895945,-22.943989222857933,217.58034026465018
2022-10-18,3.154320987654321,3.2777777777777777,0.0,0.7634373977342398,0.3479137874143788,-0.6898148161794333,0.5233616414460013,-1.0493522071338475,-100.0
2022-10-19,3.299363057324841,3.9285714285714284,0.6666666666666666,1.229113521621025,1.1506802095930984,-0.27461290952546896,4.487491697232822,17.344550792779508,10.89108910891085
2022-10-24,3.2375,2.1481481481481484,0.0,1.0304942602421778,-1.0455059779120974,-0.6898148161794333,0.46655632847219825,-34.223420314696774,-100.0
2022-10-25,2.9615384615384617,3.90625,0.5,0.14448442968387504,1.1231463002958102,-0.37841338618896003,-8.681787483105108,28.53700066052735,-25.663716814159308
2022-10-27,2.8846153846153846,2.238095238095238,0.0,-0.10248695165641923,-0.9345545211882096,-0.6898148161794333,-10.622489077508293,-23.870918831679262,-100.0
2022-10-28,3.0253164556962027,2.763157894736842,1.0,0.3492518407951312,-0.2868796863495381,-0.0670119561984867,-2.753185071024386,-5.616320750871108,88.76404494382014
2022-10-29,2.815950920245399,2.925925925925926,0.0,-0.32294300064422676,-0.08610220506435957,-0.6898148161794333,-8.350203092891313,0.7956065123416388,-100.0
2022-10-30,2.938775510204082,2.9473684210526314,0.0,0.07140106173623716,-0.05965247699086338,-0.6898148161794333,-3.3501553901764223,2.677235755155975,-100.0
2022-10-31,3.962025316455696,2.92,2.0,3.3566754971161754,-0.09341194809558066,0.55579090378246,30.21641227811105,3.29456252220742,290.6976744186045
2022-11-01,3.2312925170068025,2.1578947368421053,0.0,1.0105643417989858,-1.0334833742423266,-0.6898148161794333,7.862434211729122,-25.432316255324235,-100.0
2022-11-02,2.966666666666667,2.6818181818181817,0.0,0.16094918843989456,-0.38721377879362834,-0.6898148161794333,-0.5344058382563052,-7.926843875541237,-100.0
2022-11-03,2.7848101265822787,3.161290322580645,0.0,-0.42292450339540727,0.2042242822643719,-0.6898148161794333,-6.218933593314735,10.241124424074957,-100.0
2022-11-10,2.69811320754717,2.9166666666666665,0.0,-0.7012760554720368,-0.09752367855064249,-0.6898148161794333,-8.785434295160591,2.684941919350427,-100.0
2022-11-11,2.608695652173913,2.2142857142857144,3.0,-0.9883625586379075,-0.9639240244386504,1.1785937637634065,-11.422586118325952,-21.73927941758455,499.99999999999983
2022-11-16,3.1823899371069184,2.6666666666666665,0.0,0.8535563515822657,-0.4059034626802726,-0.6898148161794333,8.385011466603293,-3.826157626017415,-100.0
2022-11-19,2.642857142857143,4.866666666666666,0.0,-0.8786827215830568,2.307838637660472,-0.6898148161794333,-12.11485076293553,75.05443996419818,-100.0
2022-11-20,3.053435114503817,2.411764705882353,0.0,0.4395303928881193,-0.720329909243817,-0.6898148161794333,4.55962459677644,-12.26005515921833,-100.0
2022-11-22,2.7777777777777777,3.275,0.0,-0.44550275907349407,0.344487345368494,-0.6898148161794333,-3.6787761416825706,14.369047415630536,-100.0
2022-11-24,2.723684210526316,1.8571428571428572,0.0,-0.6191770784078227,-1.404466573195265,-0.6898148161794333,-5.873392061173812,-34.9040376195063,-100.0
2022-11-27,2.8449612403100777,2.608695652173913,2.0,-0.22980165599075605,-0.4774118184204764,0.55579090378246,-1.2147589614752239,-7.181104271764808,174.50980392156856
2022-11-30,2.6911764705882355,2.1333333333333333,0.0,-0.7235473370856865,-1.06378033549015,-0.6898148161794333,-7.091828987276363,-23.32926258336335,-100.0
2022-12-05,3.932515337423313,3.05,0.0,3.2619299334118153,0.06694553965182684,-0.6898148161794333,35.104384811861614,5.72649747663899,-100.0
2022-12-06,2.7455621301775146,2.4814814814814814,1.2,-0.5489352179254122,-0.6343329324059244,0.057548615797702596,-4.969720261485193,-14.398352064634102,57.00934579439249
2022-12-09,2.721518987341772,3.764705882352941,2.0,-0.6261288044981816,0.9485489225165342,0.55579090378246,-6.8856776189918705,39.615040195997445,120.47244094488182
2022-12-10,3.103448275862069,2.533333333333333,2.0,0.6001040469840716,-0.570372680882742,0.55579090378246,6.569808808762581,-7.741109883283662,90.47619047619044
2022-12-11,2.593103448275862,2.5675675675675675,0.0,-1.0384233243908432,-0.5281440978307564,-0.6898148161794333,-11.60685264669568,-4.52827085521265,-100.0
2022-12-12,2.93125,2.5238095238095237,2.0,0.04723944828113367,-0.5821204821829182,0.55579090378246,0.03088157594190163,-7.885968364775634,55.268022181145994
2022-12-14,2.806451612903226,3.6470588235294117,0.0,-0.35344174237316867,0.8034290241025905,-0.6898148161794333,-3.5096638867893803,31.23936592394504,-100.0
2022-12-15,2.880281690140845,2.8636363636363638,1.5,-0.11640083229530912,-0.16293757215389704,0.2443894737919866,-0.9371802282185454,1.3445619506512787,8.433734939759022
2022-12-17,3.1136363636363638,2.033333333333333,2.0,0.6328142064249104,-1.187132249142002,0.55579090378246,10.637745867071756,-25.105484366794357,31.04524180967236
2022-12-18,2.9044117647058822,3.103448275862069,2.0,-0.038928140282079166,0.13287501074161004,0.55579090378246,0.6677644765153893,12.148263147286544,38.84297520661153
2022-12-19,3.0784313725490198,2.4833333333333334,1.3333333333333333,0.5197840777990274,-0.6320486377086677,0.14058899712849546,6.342271011987677,-9.422560039315357,2.7522935779816238
2022-12-20,2.6780821917808217,2.564516129032258,2.0,-0.7655881947070714,-0.5319081056579708,0.55579090378246,-7.534602410631129,-6.43322455145297,54.12844036697244
2022-12-24,2.539568345323741,3.1555555555555554,1.3333333333333333,-1.2103046226324843,0.19715033739544852,0.14058899712849546,-12.818609679852743,12.686338514295926,2.7522935779816238
2022-12-25,2.677165354330709,2.7872340425531914,2.0,-0.7685318186568172,-0.2571812972844225,0.55579090378246,-7.505964879341187,-1.4878500145958067,73.19587628865975
2022-12-27,2.6267605633802815,1.5,2.0,-0.9303628496703621,-1.8450091219518794,0.55579090378246,-9.23638111432097,-45.82541542436911,73.19587628865975
2022-12-29,3.7379310344827585,3.2142857142857144,0.0,2.637192130315046,0.26959511207986986,-0.6898148161794333,28.99267597244975,13.493270196313079,-100.0
2023-01-01,2.857142857142857,3.40625,0.0,-0.19069101642080954,0.5063867320365499,-0.6898148161794333,-0.6502736843462132,17.664520974807225,-100.0
2023-01-02,3.124087591240876,2.5217391304347827,2.0,0.6663692099613572,-0.5846743520307824,0.55579090378246,8.59754987843733,-12.438849128411796,109.99999999999997
2023-01-05,2.826388888888889,3.4,0.0,-0.28943056669872497,0.49867723743330905,-0.6898148161794333,-0.7193914150274033,17.04059987622384,-100.0
2023-01-06,2.6715328467153285,2.9302325581395348,0.0,-0.7866157050771596,-0.0807898918149261,-0.6898148161794333,-6.580774737385392,-2.569463673361148,-100.0
2023-01-07,2.801526717557252,2.8,0.0,-0.3692537490583398,-0.24143424447780323,-0.6898148161794333,-5.182664889737197,-7.706910539372029,-100.0
2023-01-09,2.9323308270676693,3.75,0.0,0.05070958188173355,0.9304089352147913,-0.6898148161794333,-1.9672216303228827,24.503074762575547,-100.0
2023-01-10,2.806451612903226,2.911764705882353,0.6666666666666666,-0.35344174237316867,-0.1035703409845568,-0.27461290952546896,-7.102469079239166,-5.8128453006523735,-12.500000000000025
2023-01-11,2.917197452229299,2.8947368421052633,2.0,0.002121945535488075,-0.12457453680762727,0.55579090378246,-0.5641077972888837,-8.389598269165422,121.0526315789473
2023-01-12,2.66,2.8333333333333335,0.0,-0.8236433851700764,-0.2003169399271855,-0.6898148161794333,-8.891248137217133,-12.27642034859991,-100.0
2023-01-13,2.858064516129032,4.0,2.0,-0.18773191231258549,1.2387887193444214,0.55579090378246,-1.2825357574622676,20.59820764868188,78.72340425531911
2023-01-14,3.8686131386861313,3.5238095238095237,2.0,3.0567637476053675,0.6513986543356021,0.55579090378246,33.96982551740178,5.152164712558128,58.4905660377358
2023-01-15,3.1884057971014492,2.4814814814814814,2.0,0.8728710398686538,-0.6343329324059244,0.55579090378246,9.47033829812808,-26.633886710065973,46.086956521739104
2023-01-16,3.0445859872611467,2.6129032258064515,0.0,0.4111191375640013,-0.47222169582642953,-0.6898148161794333,3.342696510254011,-23.923173011860595,-100.0
2023-01-18,2.5161290322580645,4.171428571428572,2.0,-1.2855595364639554,1.4502491427475968,0.55579090378246,-16.04016571583136,25.405003079828326,-4.000000000000007
2023-01-21,2.6589147286821704,4.386363636363637,3.0,-0.8271277876044908,1.7153756584538502,1.1785937637634065,-11.6408130479419,30.536230842506395,42.372881355932165
2023-01-22,2.782608695652174,3.739130434782609,2.0,-0.42999247908593935,0.9170011185135033,0.55579090378246,-7.6804467876910625,10.772439640821991,-9.189189189189214
2023-01-23,2.7210884353741496,3.880952380952381,2.0,-0.627511146682554,1.0919412030922167,0.55579090378246,-10.388751880455704,13.374540413469937,-17.84841075794622
2023-01-24,3.0201342281879193,3.3666666666666667,1.5,0.332613636275306,0.45755993288269187,0.2443894737919866,-0.7983635034801287,-2.581021013040153,-37.157107231920214
2023-01-25,3.270967741935484,3.53125,2.0,1.1379467281720885,0.660576624101365,0.55579090378246,9.99623311115184,3.29979379219263,-13.62467866323908
2023-01-26,3.642384105960265,2.235294117647059,8.0,2.3304264903547525,-0.9380097568647321,4.29260806366814,23.719729529424637,-34.76388849300608,227.007299270073
2023-01-27,2.9798657718120807,3.3863636363636362,1.0,0.20332660443273698,0.48185652193532924,-0.0670119561984867,1.6692045144372336,-2.4155746891516188,-60.0
2023-01-28,2.9857142857142858,3.108108108108108,3.3333333333333335,0.2221040066765385,0.13862300299006514,1.386194717090389,0.5211491794789217,-7.914373541578416,35.922330097087375
2023-01-29,2.9741935483870967,3.5,3.25,0.1851152053237292,0.6220291510851612,1.3342944787586433,-0.3008895174825585,7.805278633425838,36.5
2023-01-30,2.9685534591194966,4.458333333333333,1.3333333333333333,0.16700697703880638,1.8041516569154095,0.14058899712849546,0.5126508762298613,38.783708116291464,-44.0
2023-01-31,2.8783783783783785,3.0,1.0,-0.12251165825157766,0.00526958282590105,-0.0670119561984867,-2.74301390294746,-5.507443009683569,-57.99999999999999
2023-02-01,2.7733333333333334,2.59375,3.8333333333333335,-0.45977221666204376,-0.49584756638474786,1.6975961470808623,-5.703959115355914,-16.144193145396613,63.45177664974619
2023-02-02,2.8609271523178808,3.225,0.75,-0.1785410525327349,0.2828113885425682,-0.22271267119372337,-1.276791874096882,5.292961952285245,-65.94594594594595
2023-02-03,3.066225165562914,2.8421052631578947,1.3333333333333333,0.48059448839533364,-0.1894965966243917,0.14058899712849546,8.225038747462762,-8.977796383472281,-18.248175182481766
2023-02-04,2.84,2.5853658536585367,2.0,-0.24573035283378994,-0.5061895713403146,0.55579090378246,-0.5934104206856601,-14.74005102333447,19.148936170212764
2023-02-06,2.366013071895425,3.260869565217391,2.0,-1.767526035659772,0.3270571836568192,0.55579090378246,-16.300804572164363,9.517071659578887,15.86206896551722
2023-02-07,2.807142857142857,3.3548387096774195,2.0,-0.35122241429200135,0.44296992159053744,0.55579090378246,-1.1371003417638175,16.135686879164375,1.5105740181268827
2023-02-08,2.76158940397351,2.2222222222222223,1.0,-0.49747760459470314,-0.9541341900218369,-0.0670119561984867,-3.0155736665267647,-18.09372329809022,-48.62385321100918
2023-02-12,2.6666666666666665,3.108108108108108,0.0,-0.8022391987872518,0.13862300299006514,-0.6898148161794333,-5.826536332031856,17.332992559508178,-100.0
2023-02-14,2.736111111111111,3.0689655172413794,0.0,-0.5792789239661527,0.09033986810304055,-0.6898148161794333,-3.190412938624091,19.552738669546063,-100.0
2023-02-16,3.3125,2.125,1.6666666666666667,1.2712913570489648,-1.0740596616278042,0.3481899504554778,17.282003167430094,-16.21952162107172,-17.15976331360948
2023-02-20,2.5636363636363635,2.3404255319148937,4.0,-1.1330311701581908,-0.8083281455161017,1.8013966237443533,-9.00649289127974,-8.627270104116395,78.72340425531914
2023-02-21,3.150943396226415,2.257142857142857,6.666666666666667,0.7525932082670506,-0.9110589185878569,3.462204250360211,11.441268471936834,-14.765758766014969,143.47826086956525
2023-02-22,3.0809248554913293,2.0,1.0,0.5277897238449658,-1.2282495536926192,-0.0670119561984867,7.931991231556636,-23.018247672571473,-61.46788990825688
2023-02-23,2.657142857142857,2.1016949152542375,2.0,-0.8328166079055739,-1.1028069296398881,0.55579090378246,-7.2206439429572775,-16.413726662866456,-22.935779816513765
2023-02-24,2.69811320754717,1.446808510638298,0.0,-0.7012760554720368,-1.9106218419794603,-0.6898148161794333,-5.7386842466441035,-44.079801429592095,-100.0
2023-02-25,2.834437086092715,2.795918367346939,4.5,-0.2635907997492603,-0.24646901646359262,2.1127980537348265,-1.0646172792420696,9.828327664927276,60.169491525423716
2023-02-27,2.968152866242038,3.1923076923076925,4.5,0.1657208223468928,0.24248480138715522,2.1127980537348265,3.3269866386445224,26.990975775298303,60.169491525423716
2023-02-28,2.9808917197452227,3.8,9.0,0.206620541549744,0.9920848920407171,4.915410923649087,4.7412378567058715,48.91036969322511,217.6470588235294
2023-03-01,2.7448275862068967,2.5588235294117645,0.0,-0.5512935653334352,-0.5389300362263876,-0.6898148161794333,-4.040749910464337,0.7076376250111175,-100.0
2023-03-04,2.939189189189189,2.1842105263157894,2.0,0.0727292310512212,-1.0010223443339445,0.55579090378246,3.5356084490138184,-15.195713567994595,-30.0
2023-03-07,2.73972602739726,3.242424242424242,2.0,-0.5676727726740962,0.3043045250122087,0.55579090378246,-3.213479906306542,23.418565000190362,-28.2051282051282
2023-03-10,2.7025316455696204,2.526315789473684,2.0,-0.6870900948290125,-0.5790289555249771,0.55579090378246,-5.496933762174827,-4.126990761709994,-24.324324324324323
2023-03-13,2.843137254901961,2.6222222222222222,0.0,-0.23565779453598892,-0.4607265354144289,-0.6898148161794333,-0.7165128352067031,-2.3173755370724325,-100.0
2023-03-16,2.9397590361445785,2.6578947368421053,2.0,0.0745587976176473,-0.41672380598306635,0.55579090378246,2.2902016597253207,-3.181215666803335,-31.707317073170728
2023-03-18,2.765957446808511,2.186046511627907,9.0,-0.4834534441494247,-0.9987576213170808,4.915410923649087,-3.833418920395796,-19.600790091152845,176.9230769230769
2023-03-20,2.848684210526316,2.7435897435897436,2.0,-0.21784858372984536,-0.3110173752557708,0.55579090378246,-1.1071560515488432,2.424196548960038,-38.46153846153847
2023-03-21,2.9671052631578947,2.7222222222222223,0.0,0.16235735859665887,-0.3373746217625767,-0.6898148161794333,3.091547962827311,-1.3550735271304284,-100.0
2023-03-22,3.0636942675159236,2.212121212121212,0.0,0.4724687163682774,-0.9665939792796001,-0.6898148161794333,7.367983377662707,-21.141210035891927,-100.0
2023-03-23,2.753086419753086,2.1379310344827585,0.5,-0.5247775234543295,-1.0581089831383408,-0.37841338618896003,-3.5119749863438763,-22.205256861969303,-83.52941176470588
2023-03-26,2.9784172661870505,3.6470588235294117,8.0,0.19867599177652942,0.8034290241025905,4.29260806366814,4.61611022697247,34.91961781945514,126.26262626262627
2023-03-27,3.0,2.825,9.0,0.26797012035402146,-0.2105962660648398,4.915410923649087,5.630359134232131,3.090045732720509,115.38461538461537
2023-03-30,3.041958041958042,3.235294117647059,9.0,0.40268178290327306,0.29550937965378826,4.915410923649087,8.158863817165765,14.923210267762228,106.55737704918033
2023-04-01,2.710526315789474,3.6923076923076925,1.0,-0.6614221831107674,0.8592443696464154,-0.0670119561984867,-3.8322624809111425,26.79588691096831,-75.0
