created_at,account,id,text
2025-04-25 21:49:22.849000+00:00,realDonaldTrump,114400805703099287,"Just landed in Rome. A good day in talks and meetings with Russia and Ukraine. They are very close to a deal, and the two sides should now meet, at very high levels, to “finish it off.” Most of the major points are agreed to. Stop the bloodshed, NOW. We will be wherever is necessary to help facilitate the END to this cruel and senseless war!"
2025-04-24 12:24:45.921000+00:00,realDonaldTrump,114392923237368367,"I am not happy with the Russian strikes on KYIV. Not necessary, and very bad timing. Vladimir, STOP! 5000 soldiers a week are dying. Lets get the Peace Deal DONE!"
2025-04-20 20:15:51.314000+00:00,realDonaldTrump,114372126396548824,"HOPEFULLY RUSSIA AMD UKRAINE WILL MAKE A DEAL THIS WEEK. BOTH WILL THEN START TO DO BIG BUSINESS WITH THE UNITED STATES OF AMERICA, WHICH IS THRIVING, AND MAKE A FORTUNE!"
2025-04-14 14:12:30.017000+00:00,realDonaldTrump,114336723764365914,"The War between Russia and Ukraine is Biden’s war, not mine. I just got here, and for four years during my term, had no problem in preventing it from happening. President Putin, and everyone else, respected your President! I HAD NOTHING TO DO WITH THIS WAR, BUT AM WORKING DILIGENTLY TO GET THE DEATH AND DESTRUCTION TO STOP. If the 2020 Presidential Election was not RIGGED, and it was, in so many ways, that horrible War would never have happened. President Zelenskyy and Crooked Joe Biden did an absolutely horrible job in allowing this travesty to begin. There were so many ways of preventing it from ever starting. But that is the past. Now we have to get it to STOP, AND FAST. SO SAD!"
2025-04-11 13:35:50.763000+00:00,realDonaldTrump,114319592702753512,"Russia has to get moving. Too many people ere DYING, thousands a week, in a terrible and senseless war - A war that should have never happened, and wouldn’t have happened, if I were President!!!"
2025-04-01 00:02:10.066000+00:00,realDonaldTrump,114259770085623128,https://www.newsmax.com/newsmax-tv/donald-trump-russia-tommy-tuberville/2025/03/13/id/1202682/
2025-03-31 23:05:13.804000+00:00,realDonaldTrump,114259546197388041,“Europe Should Make a $200 Billion Deal With Trump” https://foreignpolicy.com/2025/03/05/trump-zelensky-ukraine-russia-arms-weapons-eu-europe-war/
2025-03-19 20:26:27.987000+00:00,realDonaldTrump,114190974188613740,"General Keith Kellogg: “President Trump is absolutely right, this war wouldn’t have started if he were President…”"
2025-03-19 20:08:30.442000+00:00,realDonaldTrump,114190903570658626,"YOU HAVE A SITUATION (RUSSIA-UKRAINE) WHERE YOU HAVE A LOT OF GUNS POINTING AT EACH OTHER, FOOLISHLY—BECAUSE IT WOULD HAVE NEVER HAPPENED IF I WAS PRESIDENT…"
2025-03-19 15:38:22.279000+00:00,realDonaldTrump,114189841352600682,"Just completed a very good telephone call with President Zelenskyy of Ukraine. It lasted approximately one hour. Much of the discussion was based on the call made yesterday with President Putin in order to align both Russia and Ukraine in terms of their requests and needs. We are very much on track, and I will ask Secretary of State Marco Rubio, and National Security Advisor Michael Waltz, to give an accurate description of the points discussed. That Statement will be put out shortly."
2025-03-18 18:49:43.170000+00:00,realDonaldTrump,114184931453780675,"My phone conversation today with President Putin of Russia was a very good and productive one. We agreed to an immediate Ceasefire on all Energy and Infrastructure, with an understanding that we will be working quickly to have a Complete Ceasefire and, ultimately, an END to this very horrible War between Russia and Ukraine. This War would have never started if I were President! Many elements of a Contract for Peace were discussed, including the fact that thousands of soldiers are being killed, and both President Putin and President Zelenskyy would like to see it end. That process is now in full force and effect, and we will, hopefully, for the sake of Humanity, get the job done!"
2025-03-17 22:28:28.890000+00:00,realDonaldTrump,114180129350673750,"Tomorrow morning I will be speaking to President Putin concerning the War in Ukraine. Many elements of a Final Agreement have been agreed to, but much remains. Thousands of young soldiers, and others, are being killed. Each week brings 2,500 soldier deaths, from both sides, and it must end NOW. I look very much forward to the call with President Putin."
2025-03-15 18:34:55.424000+00:00,realDonaldTrump,114167886343462616,"I am pleased to inform you that General Keith Kellogg has been appointed Special Envoy to Ukraine. General Kellogg, a Highly Respected Military Expert, will deal directly with President Zelenskyy, and Ukrainian leadership. He knows them well, and they have a very good working relationship together. Congratulations to General Kellogg!"
2025-03-15 17:02:50.239000+00:00,realDonaldTrump,114167524244753377,"The Fake News, as usual, is at it again! Why can’t they be honest, just for once? Last night I read that President Vladimir Putin of Russia kept my Highly Respected Ambassador and Special Envoy, Steve Witkoff, waiting for over nine hours when, in fact, there was no wait whatsoever. Other meetings with other Representatives of Russia did take place and, obviously, they took some time, but they were very productive. From there, things went quickly and efficiently, and all signs seem to be, hopefully, very good! In conclusion, there was no nine hour wait, or any wait at all! The only reason they made up that story is to try and DEMEAN, because they are sick degenerates, that have to start reporting the News correctly. This is why they have lost their ratings, their audience, and respect. Thank you for your attention to this matter and, GOD BLESS AMERICA!DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF AMERICA"
2025-03-14 13:33:39.916000+00:00,realDonaldTrump,114161039436456514,"We had very good and productive discussions with President Vladimir Putin of Russia yesterday, and there is a very good chance that this horrible, bloody war can finally come to an end — BUT, AT THIS VERY MOMENT, THOUSANDS OF UKRAINIAN TROOPS ARE COMPLETELY SURROUNDED BY THE RUSSIAN MILITARY, AND IN A VERY BAD AND VULNERABLE POSITION. I have strongly requested to President Putin that their lives be spared. This would be a horrible massacre, one not seen since World War II. God bless them all!!!"
2025-03-14 11:29:15.354000+00:00,realDonaldTrump,114160550238908846,"Crooked Joe Biden got us into a real “mess” with Russia (and EVERYTHING ELSE!), but I’m going to get us out. Millions of people are needlessly dead, never to be seen again…and there will be many more to follow if we don’t get the Cease Fire and Final Agreement with Russia completed and signed. There would have been NO WAR if I were President. It just, 100%, would not have happened. Likewise, there would have been no October 7th with Israel, the pullout from Afghanistan would have been done with strength and pride, and would not have been the most embarrassing day in the history of our Country, it could have been a moment of glory. Also, there would not have been any perceptible inflation - Instead we had Record Setting, Country Destroying Inflation, like we have never seen before. Also, we would have had an impenetrable Border, with very few illegals getting in. Oh, what a difference A RIGGED &amp; CROOKED ELECTION HAD ON OUR COUNTRY, AND THE PEOPLE WHO DID THIS TO US SHOULD GO TO JAIL! GOD BLESS AMERICA AND, MAKE AMERICA GREAT AGAIN!"
2025-03-10 15:49:29.105000+00:00,realDonaldTrump,114138924260124808,https://www.theguardian.com/world/2025/feb/24/eu-spends-more-russian-oil-gas-than-financial-aid-ukraine-report
2025-03-08 02:44:40.370000+00:00,realDonaldTrump,114124513631913892,Senator Eric Schmitt: “The shift that you're seeing in the foreign policy of the United States is a shift to REALISM — the American taxpayers are tapped out of this war in Ukraine. President Trump is trying to bring PEACE!”
2025-03-07 14:17:41.314000+00:00,realDonaldTrump,114121576367163341,"Based on the fact that Russia is absolutely “pounding” Ukraine on the battlefield right now, I am strongly considering large scale Banking Sanctions, Sanctions, and Tariffs on Russia until a Cease Fire and FINAL SETTLEMENT AGREEMENT ON PEACE IS REACHED. To Russia and Ukraine, get to the table right now, before it is too late. Thank you!!!"
2025-03-03 18:31:25.202000+00:00,realDonaldTrump,114099924838350231,Europe has spent more money buying Russian Oil and Gas than they have spent on defending Ukraine —BY FAR!
2025-03-03 16:38:26.224000+00:00,realDonaldTrump,114099480566604857,"This is the worst statement that could have been made by Zelenskyy, and America will not put up with it for much longer! It is what I was saying, this guy doesn’t want there to be Peace as long as he has America’s backing and, Europe, in the meeting they had with Zelenskyy, stated flatly that they cannot do the job without the U.S. – Probably not a great statement to have been made in terms of a show of strength against Russia. What are they thinking? https://apnews.com/article/russia-ukraine-war-zelenskyy-starmer-trump-b025877c40ffe0ddf2a92adad1715231"
2025-02-28 18:16:10.692000+00:00,realDonaldTrump,114082877976878390,"A Statement from President Donald J. Trump“We had a very meaningful meeting in the White House today. Much was learned that could never be understood without conversation under such fire and pressure. It’s amazing what comes out through emotion, and I have determined that President Zelenskyy is not ready for Peace if America is involved, because he feels our involvement gives him a big advantage in negotiations. I don’t want advantage, I want PEACE. He disrespected the United States of America in its cherished Oval Office. He can come back when he is ready for Peace.”"
2025-02-24 19:51:33.236000+00:00,realDonaldTrump,114060603767862225,We're helping Ukraine like nobody has ever helped Ukraine before…
2025-02-24 17:00:18.864000+00:00,realDonaldTrump,114059930426328863,"Today, President Emmanuel Macron of France joined me in the Oval Office to speak to the G7 Summit. The meeting was convened by Governor Justin Trudeau of Canada, the current chair of G7, to acknowledge the Third Anniversary of the Russia-Ukraine War – Which would have never started if I was President. Everyone expressed their goal of seeing the War end, and I emphasized the importance of the vital “Critical Minerals and Rare-Earths Deal” between the United States and Ukraine, which we hope will be signed very soon! This deal, which is an “Economic Partnership,” will ensure the American people recoup the Tens of Billions of Dollars and Military Equipment sent to Ukraine, while also helping Ukraine’s economy grow as this Brutal and Savage War comes to an end. At the same time, I am in serious discussions with President Vladimir Putin of Russia concerning the ending of the War, and also major Economic Development transactions which will take place between the United States and Russia. Talks are proceeding very well!"
2025-02-20 00:40:10.029000+00:00,realDonaldTrump,114033427089061668,"Elon Musk: “The President’s instincts on Ukraine are absolutely right. It is really sad that so many parents have lost their sons, and so many sons their fathers in this pointless war.”"
2025-02-19 15:47:35.612000+00:00,realDonaldTrump,114031332924234939,"Think of it, a modestly successful comedian, Volodymyr Zelenskyy, talked the United States of America into spending $350 Billion Dollars, to go into a War that couldn’t be won, that never had to start, but a War that he, without the U.S. and “TRUMP,” will never be able to settle. The United States has spent $200 Billion Dollars more than Europe, and Europe’s money is guaranteed, while the United States will get nothing back. Why didn’t Sleepy Joe Biden demand Equalization, in that this War is far more important to Europe than it is to us — We have a big, beautiful Ocean as separation. On top of this, Zelenskyy admits that half of the money we sent him is “MISSING.” He refuses to have Elections, is very low in Ukrainian Polls, and the only thing he was good at was playing Biden “like a fiddle.” A Dictator without Elections, Zelenskyy better move fast or he is not going to have a Country left. In the meantime, we are successfully negotiating an end to the War with Russia, something all admit only “TRUMP,” and the Trump Administration, can do. Biden never tried, Europe has failed to bring Peace, and Zelenskyy probably wants to keep the “gravy train” going. I love Ukraine, but Zelenskyy has done a terrible job, his Country is shattered, and MILLIONS have unnecessarily died – And so it continues….."
2025-02-17 16:11:44.838000+00:00,realDonaldTrump,114020103280221743,https://www.foxnews.com/world/trump-no-one-else-can-end-ukraine-russia-war-us-ally-says
2025-02-13 11:52:17.978000+00:00,realDonaldTrump,113996433848678436,"GREAT TALKS WITH RUSSIA AND UKRAINE YESTERDAY. GOOD POSSIBILITY OF ENDING THAT HORRIBLE, VERY BLOODY WAR!!!"
2025-02-12 18:11:59.063000+00:00,realDonaldTrump,113992264519415084,"I just spoke to President Volodymyr Zelenskyy of Ukraine. The conversation went very well. He, like President Putin, wants to make PEACE. We discussed a variety of topics having to do with the War, but mostly, the meeting that is being set up on Friday in Munich, where Vice President JD Vance and Secretary of State Marco Rubio will lead the Delegation. I am hopeful that the results of that meeting will be positive. It is time to stop this ridiculous War, where there has been massive, and totally unnecessary, DEATH and DESTRUCTION. God bless the people of Russia and Ukraine!"
2025-02-12 16:53:38.679000+00:00,realDonaldTrump,113991956474899296,"I just had a lengthy and highly productive phone call with President Vladimir Putin of Russia. We discussed Ukraine, the Middle East, Energy, Artificial Intelligence, the power of the Dollar, and various other subjects. We both reflected on the Great History of our Nations, and the fact that we fought so successfully together in World War II, remembering, that Russia lost tens of millions of people, and we, likewise, lost so many! We each talked about the strengths of our respective Nations, and the great benefit that we will someday have in working together. But first, as we both agreed, we want to stop the millions of deaths taking place in the War with Russia/Ukraine. President Putin even used my very strong Campaign motto of, “COMMON SENSE.” We both believe very strongly in it. We agreed to work together, very closely, including visiting each other’s Nations. We have also agreed to have our respective teams start negotiations immediately, and we will begin by calling President Zelenskyy, of Ukraine, to inform him of the conversation, something which I will be doing right now. I have asked Secretary of State Marco Rubio, Director of the CIA John Ratcliffe, National Security Advisor Michael Waltz, and Ambassador and Special Envoy Steve Witkoff, to lead the negotiations which, I feel strongly, will be successful. Millions of people have died in a War that would not have happened if I were President, but it did happen, so it must end. No more lives should be lost! I want to thank President Putin for his time and effort with respect to this call, and for the release, yesterday, of Marc Fogel, a wonderful man that I personally greeted last night at the White House. I believe this effort will lead to a successful conclusion, hopefully soon!"
2025-02-11 16:49:59.888000+00:00,realDonaldTrump,113986279826269375,"I am sending Secretary of the Treasury Scott Bessent to Ukraine to meet President Zelensky. This War MUST and WILL END SOON — Too much Death and Destruction. The U.S. has spent BILLIONS of Dollars Globally, with little to show. WHEN AMERICA IS STRONG, THE WORLD IS AT PEACE."
2025-01-22 15:46:08.868000+00:00,realDonaldTrump,113872782548137314,"I’m not looking to hurt Russia. I love the Russian people, and always had a very good relationship with President Putin - and this despite the Radical Left’s Russia, Russia, Russia HOAX. We must never forget that Russia helped us win the Second World War, losing almost 60,000,000 lives in the process. All of that being said, I’m going to do Russia, whose Economy is failing, and President Putin, a very big FAVOR. Settle now, and STOP this ridiculous War! IT’S ONLY GOING TO GET WORSE. If we don’t make a “deal,” and soon, I have no other choice but to put high levels of Taxes, Tariffs, and Sanctions on anything being sold by Russia to the United States, and various other participating countries. Let’s get this war, which never would have started if I were President, over with! We can do it the easy way, or the hard way - and the easy way is always better. It’s time to “MAKE A DEAL.” NO MORE LIVES SHOULD BE LOST!!!"
2025-01-08 23:08:58.401000+00:00,realDonaldTrump,113795251463856098,https://thehill.com/opinion/5039301-trump-ceasefire-ukraine-war/
2024-12-26 18:43:20.524000+00:00,realDonaldTrump,113720596923948103,“Putin says he’s ‘ready’ for potential talks with Trump during year-end news conference” https://www.cnn.com/2024/12/19/europe/putin-russia-ukraine-news-conference-intl/index.html
2024-12-08 07:00:42.267000+00:00,realDonaldTrump,113615912452824634,"Assad is gone. He has fled his country. His protector, Russia, Russia, Russia, led by Vladimir Putin, was not interested in protecting him any longer. There was no reason for Russia to be there in the first place. They lost all interest in Syria because of Ukraine, where close to 600,000 Russian soldiers lay wounded or dead, in a war that should never have started, and could go on forever. Russia and Iran are in a weakened state right now, one because of Ukraine and a bad economy, the other because of Israel and its fighting success. Likewise, Zelenskyy and Ukraine would like to make a deal and stop the madness. They have ridiculously lost 400,000 soldiers, and many more civilians. There should be an immediate ceasefire and negotiations should begin. Too many lives are being so needlessly wasted, too many families destroyed, and if it keeps going, it can turn into something much bigger, and far worse. I know Vladimir well. This is his time to act. China can help. The World is waiting!"
2024-12-07 20:52:53.785000+00:00,realDonaldTrump,113613522454745434,https://www.oann.com/newsroom/trump-meets-macron-zelenskyy-ahead-of-notre-dame-reopening-in-paris/
2024-12-07 15:03:17.572000+00:00,realDonaldTrump,113612147757280297,"Opposition fighters in Syria, in an unprecedented move, have totally taken over numerous cities, in a highly coordinated offensive, and are now on the outskirts of Damascus, obviously preparing to make a very big move toward taking out Assad. Russia, because they are so tied up in Ukraine, and with the loss there of over 600,000 soldiers, seems incapable of stopping this literal march through Syria, a country they have protected for years. This is where former President Obama refused to honor his commitment of protecting the RED LINE IN THE SAND, and all hell broke out, with Russia stepping in. But now they are, like possibly Assad himself, being forced out, and it may actually be the best thing that can happen to them. There was never much of a benefit in Syria for Russia, other than to make Obama look really stupid. In any event, Syria is a mess, but is not our friend, &amp; THE UNITED STATES SHOULD HAVE NOTHING TO DO WITH IT. THIS IS NOT OUR FIGHT. LET IT PLAY OUT. DO NOT GET INVOLVED!"
2024-11-27 17:44:06.905000+00:00,realDonaldTrump,113556157032343210,"I am very pleased to nominate General Keith Kellogg to serve as Assistant to the President and Special Envoy for Ukraine and Russia. Keith has led a distinguished Military and Business career, including serving in highly sensitive National Security roles in my first Administration. He was with me right from the beginning! Together, we will secure PEACE THROUGH STRENGTH, and Make America, and the World, SAFE AGAIN!"
2024-10-30 14:29:41.123000+00:00,realDonaldTrump,113396847812487695,"Derrick Anderson is running to represent the wonderful people of Virginia’s 7th Congressional District. He bravely fought for our Great Country as a Green Beret, and was deployed to Afghanistan, Bahrain, Jordan, Israel, and Lebanon. Unlike the current administration, he never left anyone behind!   Derrick is America First all the way, and he is running against a weak and pathetic Democrat named Yevgeny “Eugene” Vindman who, along with Adam “Shifty” Schiff and others, lied to push the Ukraine Impeachment Hoax, a continuation of the greatest and most dangerous Political WITCH HUNT in the History of our Country!   Derrick Anderson has my Complete and Total Endorsement - HE WILL NOT LET YOU DOWN!"
2024-10-29 16:29:57.887000+00:00,realDonaldTrump,113391658459875939,"RT @TeamTrumpPRESIDENT TRUMP: The full consequences of Kamala’s four-year reign are almost too terrible to contemplate:- She let 21 million illegal aliens pour across our border. - She let 13,099 convicted illegal alien murderers roam free in the United States. - She lost 325,000 migrant children who are trafficked, enslaved, or just plain missing. - We had the Afghanistan disaster.- Ukraine has been totally destroyed.- The Middle East is up in flames."
2024-10-26 23:36:20.336000+00:00,realDonaldTrump,113376348100060238,"RT @TeamTrumpPRESIDENT TRUMP: ""Kamala Harris will destroy your inheritance but much more importantly, your country. If you vote for me, I will ensure that you begin your careers in a roaring economy -- I will not send you to fight and die in a foolish, never ending foreign war."""
2024-10-15 00:06:05.235000+00:00,realDonaldTrump,113308517350387396,"RT @TeamTrumpNavy Gold Star Dad: ""It was the biggest loss of life in the war... Till this day, we still haven't gotten any answers... I'm begging you. We would like a Congressional hearing.""President Trump: ""In the first week, we're going to set up a commission — we're going to find out."""
2024-10-12 17:02:44.685000+00:00,realDonaldTrump,113295528079256402,https://www.telegraph.co.uk/us/politics/2024/10/03/donald-trump-putin-boris-johnson-memoir/
2024-10-01 17:26:06.409000+00:00,realDonaldTrump,113233334528186144,"THIS WAR WAS TOTALLY PREVENTABLE. IT SHOULD HAVE NEVER HAPPENED. IF I WERE PRESIDENT, IT WOULD NOT HAVE HAPPENED!"
2024-10-01 16:57:28.027000+00:00,realDonaldTrump,113233221911920317,"Look at the World today — Look at the missiles flying right now in the Middle East, look at what’s happening with Russia/Ukraine, look at Inflation destroying the World. NONE OF THIS HAPPENED WHILE I WAS PRESIDENT!"
2024-09-29 22:55:22.761000+00:00,realDonaldTrump,113223304659610527,https://www.breitbart.com/politics/2024/09/27/trump-says-time-ukraine-war-end-thanks-zelensky-defending-him-during-ukraine-impeachment-hoax/
2024-09-27 17:46:55.950000+00:00,realDonaldTrump,113210767176129110,"Just had a great meeting with President Zelenskyy of Ukraine. If I’m elected President, the war with Russia and Ukraine will end quickly. If not, that war will never end, and will phase into WORLD WAR III. Comrade Harris will NEVER BE ABLE TO END THE WAR, and hasn’t. Nothing will change except THE DEATH AND DESTRUCTION WILL ONLY GET WORSE!  MAGA2024"
2024-09-18 00:48:36.234000+00:00,realDonaldTrump,113155802151911794,"RT @TeamTrumpPRESIDENT TRUMP on the global turmoil under Kamala: ""You would not have had Ukraine being attacked by Russia. You wouldn't have had October 7th in Israel, where that horrible situation took place."""
2024-09-17 19:15:43.495000+00:00,realDonaldTrump,113154493218597384,RT @KashWhat happened the day after VP Harris met with Vladimir Putin??? The answer tells you everything you need to know about her abilities in national security and preventing global wars…@realDonaldTrump don’t mess around
2024-09-11 21:06:37.534000+00:00,realDonaldTrump,113120955435148415,https://www.breitbart.com/2024-election/2024/09/10/trump-russia-ukraine-war-dying-settled-want-save-lives/
2024-08-23 03:06:45.666000+00:00,realDonaldTrump,113009125337963716,"Russia/Ukraine would have never started if I were President. She was sent to try to stop it, Putin attacked three days later!"
2024-08-21 20:55:31.815000+00:00,realDonaldTrump,113002003288415434,"RT @TeamTrumpPRESIDENT TRUMP: ""Peace in Europe has been shattered by the largest European land war since the fall of Nazi Germany... It would not have happened if I was president. In the Middle East, the Jewish people have suffered the worst atrocities and deadliest attacks since the Holocaust. The United States has been forced to abandon more embassies under Comrade Kamala than any time in our history... The world is on fire, and Kamala and Biden have marched us to the brink of World War III."""
2024-08-08 14:25:16.505000+00:00,realDonaldTrump,112926858707269570,https://justthenews.com/government/security/joint-chiefs-chairman-says-it-would-be-great-if-trump-ends-russia-ukraine-war
2024-07-21 00:05:38.327000+00:00,realDonaldTrump,112821556892704931,"BREAKING NEWS! Just heard that today, during our amazing Rally in the Great State of Michigan, esteemed Florida Circuit Court Judge, Robert L. Pegg, issued a Powerful Decision totally and completely DENYING the Pulitzer Prize Board’s desperate attempt to dismiss my ironclad Defamation Lawsuit against them for awarding the once respected Pulitzer Prizes to Fake News Stories about the Russia, Russia, Russia Hoax by The Failing New York Times and The Washington Compost. The Judge specifically stated that the Fake Stories, and the Prizes awarded them, have been debunked by several Government Investigations. He did not allow Pulitzer to hide behind the deeply outdated Times v. Sullivan case, which is from a bygone Era, before the Media went Radical and Woke, as they suffer from a terminal case of Trump Derangement Syndrome…"
2024-07-19 23:25:47.938000+00:00,realDonaldTrump,112815737925384540,"Wall Street Journal reporter Evan Gershkovich was just sentenced to 16 years in prison by a Russian Court. Biden will NEVER GET HIM OUT, unless he pays a “king’s ransom.” I will get him out FOR NO COMPENSATION immediately following our victory on November 5th, and it will be my great honor to do so. Vote for TRUMP, and The Wall Street Journal should STOP BEING STUPID!!!"
2024-07-19 22:10:08.608000+00:00,realDonaldTrump,112815440435929028,"President Zelenskyy of Ukraine and I had a very good phone call earlier today. He congratulated me on a very successful Republican National Convention and becoming the Republican nominee for President of the United States. He condemned the heinous assassination attempt last Saturday and remarked about the American people coming together in the spirit of Unity during these times. I appreciate President Zelenskyy for reaching out because I, as your next President of the United States, will bring peace to the world and end the war that has cost so many lives and devastated countless innocent families. Both sides will be able to come together and negotiate a deal that ends the violence and paves a path forward to prosperity."
